Rev_Total,Bal_Total,Offer,AGE,CHQ,CARD,SAV1,LOAN,MORT,INSUR,PENS,Check,CD,MM,Savings,AccountAge
$4.81,"$40,000.00",0,58,0,0,0,0,0,1,1,0,0,1,1,5
$1.33,"$7,483.94",1,48,1,1,1,1,0,1,0,1,1,1,1,12
$0.73,$12.32,1,65,0,1,0,0,0,0,1,1,0,0,0,14
$0.11,$12.00,1,50,0,1,0,0,0,0,1,1,0,0,0,15
$0.63,$15.80,1,53,1,1,1,0,0,0,1,1,0,0,0,14
$0.47,$4.55,1,63,0,1,0,0,0,0,0,1,0,0,0,14
$0.46,$220.77,1,50,0,1,0,0,0,0,0,1,0,0,0,11
$1.45,$902.28,1,53,0,1,0,0,0,0,1,1,0,0,0,9
$0.61,$7.17,1,60,1,1,1,0,0,0,0,1,0,0,0,15
$1.97,$96.41,1,60,1,1,0,0,0,0,0,1,0,0,0,14
$0.57,$11.99,1,53,1,1,0,0,0,0,1,1,0,0,0,14
$0.50,$10.59,1,60,1,1,0,0,0,0,0,1,0,0,0,15
$0.86,$8.80,1,63,0,1,0,0,0,0,0,1,0,0,0,12
$1.32,$527.05,1,60,1,1,0,0,0,0,1,1,0,0,0,16
$1.25,"$1,436.16",1,50,1,1,1,0,0,0,1,1,0,0,0,10
$1.31,$164.82,1,65,0,1,0,0,0,0,0,1,0,0,0,15
$0.27,$9.28,1,58,1,1,0,0,0,0,0,1,0,0,0,12
$0.04,$0.92,1,48,1,1,0,0,0,0,0,1,0,0,0,13
$0.05,$30.56,1,64,1,1,0,0,0,0,1,1,0,0,0,12
$7.31,$552.02,1,55,1,1,0,0,1,0,0,1,0,0,0,6
$0.44,$10.94,1,65,1,1,0,0,0,0,1,1,0,0,0,12
$0.11,$8.93,1,65,1,1,0,0,0,0,1,1,0,0,0,14
$1.73,$635.87,1,51,1,1,1,0,0,1,0,1,0,1,1,14
$7.27,"$3,496.57",1,28,1,1,0,1,0,0,0,1,1,0,0,12
$0.21,$17.73,1,31,0,1,1,0,0,0,1,1,0,0,0,2
$0.28,$11.18,1,28,0,1,0,0,1,0,0,1,0,0,0,10
$3.89,"$14,683.83",1,28,1,1,0,1,0,0,0,1,1,0,0,8
$0.29,$16.50,1,40,0,1,0,0,0,0,0,1,0,0,0,14
$1.35,$836.25,1,45,0,1,0,0,0,0,1,1,0,0,0,9
$0.36,$454.51,1,38,0,1,0,0,0,0,1,1,0,0,0,11
$2.27,$937.25,1,45,0,1,0,0,0,0,0,1,0,0,0,14
$0.26,$81.02,1,37,0,1,0,0,0,1,0,1,0,1,1,14
$0.77,$6.88,1,43,0,1,0,0,0,0,0,1,0,0,0,13
$2.14,"$4,732.00",1,38,0,1,0,0,0,0,0,1,0,0,0,15
$0.65,$13.75,1,37,0,1,0,0,0,0,0,1,0,0,0,6
$0.70,$14.39,1,38,1,1,0,0,0,0,1,1,0,0,0,12
$0.34,$14.05,1,40,1,1,0,0,1,0,0,1,0,0,0,14
$0.18,$12.62,1,50,0,1,0,0,0,0,0,1,0,0,0,9
$1.84,"$1,118.96",1,60,0,1,0,0,0,0,1,1,0,0,0,11
$37.91,"$65,877.00",0,57,0,0,0,0,0,1,1,0,0,1,1,5
$0.87,$7.86,1,65,1,1,0,0,0,0,1,1,0,0,0,12
$5.63,"$1,384.53",1,65,1,1,0,0,0,0,0,1,0,0,0,14
$1.43,$51.54,1,48,1,1,0,0,0,1,0,1,0,1,1,15
$0.13,$19.32,1,48,1,1,0,0,0,0,0,1,0,0,0,16
$2.81,"$4,328.73",1,53,0,1,0,0,0,0,0,1,0,0,0,15
$2.14,"$3,224.64",1,60,1,1,1,1,0,1,1,1,1,1,1,14
$3.67,"$4,029.31",1,53,1,1,0,1,0,0,1,1,1,0,0,11
$0.05,$11.75,1,53,0,1,0,0,0,0,1,1,0,0,0,14
$0.35,$5.08,1,50,0,1,0,0,0,0,1,1,0,0,0,13
$0.27,$203.00,1,60,1,1,1,0,0,0,1,1,0,0,0,16
$1.71,"$1,842.36",1,53,0,1,0,0,0,0,1,1,0,0,0,11
$1.53,$126.52,1,53,1,1,0,0,0,1,0,1,0,1,1,14
$0.14,$12.88,1,53,0,1,0,0,0,0,1,1,0,0,0,14
$4.04,"$11,124.83",1,65,1,1,1,0,0,1,0,1,0,1,1,16
$2.30,"$1,588.09",1,50,1,1,0,0,1,0,0,1,0,0,0,14
$0.07,$4.67,1,48,1,1,0,0,0,0,0,1,0,0,0,11
$2.97,$409.78,1,60,1,1,0,0,0,0,0,1,0,0,0,16
$3.12,$158.25,1,33,1,1,0,0,1,0,1,1,0,0,0,14
$1.40,$832.02,1,30,1,1,0,0,0,0,1,1,0,0,0,14
$0.40,$39.12,1,34,1,1,0,0,1,1,1,1,0,1,1,15
$3.91,$980.19,1,40,0,1,0,0,0,0,1,1,0,0,0,16
$8.05,"$4,743.03",1,40,0,1,0,0,0,0,1,1,0,0,0,11
$0.49,$18.44,1,40,0,1,0,0,0,0,0,1,0,0,0,15
$0.37,$10.32,1,43,0,1,0,0,0,0,0,1,0,0,0,14
$0.14,$3.62,1,42,0,1,0,0,0,0,0,1,0,0,0,7
$1.41,"$1,021.08",1,64,0,1,0,0,0,0,0,1,0,0,0,7
$3.17,"$3,465.99",1,63,0,1,0,0,0,0,1,1,0,0,0,14
$5.22,"$1,136.11",1,48,0,1,0,0,0,0,0,1,0,0,0,13
$5.32,"$6,730.13",1,50,0,1,0,0,0,0,0,1,0,0,0,15
$3.31,"$1,064.67",1,65,0,1,0,0,0,0,0,1,0,0,0,11
$2.30,$350.35,1,63,0,1,0,0,0,0,0,1,0,0,0,14
$1.38,$260.92,1,65,1,1,0,0,0,1,1,1,0,1,1,12
$0.11,$10.24,1,65,0,1,0,0,0,0,0,1,0,0,0,13
$0.41,$12.47,1,55,0,1,0,0,0,0,1,1,0,0,0,11
$6.24,"$3,154.08",1,53,0,1,0,0,0,0,0,1,0,0,0,16
$0.17,$13.22,1,48,1,1,0,0,0,0,0,1,0,0,0,10
$0.08,$3.31,1,57,0,1,0,0,0,0,0,1,0,0,0,8
$0.59,$162.64,1,47,1,1,1,0,1,1,0,1,0,1,1,16
$3.68,$142.89,1,53,1,1,0,0,1,0,1,1,0,0,0,10
$6.11,$867.30,1,53,1,1,0,0,0,0,0,1,0,0,0,13
$8.54,$948.78,1,55,1,1,0,0,0,1,0,1,0,1,1,12
$0.36,$10.61,1,65,1,1,0,0,0,0,1,1,0,0,0,13
$0.57,$336.81,1,65,0,1,0,0,0,0,1,1,0,0,0,11
$1.99,"$1,911.67",1,40,1,1,0,0,0,0,1,1,0,0,0,14
$0.21,$13.76,1,40,0,1,0,0,0,0,0,1,0,0,0,14
$15.35,$552.97,1,37,0,1,0,0,0,0,0,1,0,0,0,6
$6.54,"$20,601.51",1,40,1,1,1,0,0,1,0,1,0,1,1,16
$0.90,"$1,676.41",1,38,0,1,0,0,0,0,1,1,0,0,0,14
$2.85,$330.26,1,40,1,1,0,0,0,0,0,1,0,0,0,15
$3.31,$512.50,1,53,1,1,0,0,0,1,0,1,0,1,1,14
$0.37,"$5,774.43",1,65,1,1,1,1,0,0,0,1,1,0,0,13
$1.52,$76.51,1,48,1,1,0,0,0,1,0,1,0,1,1,16
$0.28,$10.85,1,58,1,1,0,0,0,0,1,1,0,0,0,14
$0.11,$11.17,1,59,0,1,0,0,0,0,1,1,0,0,0,14
$0.50,$41.52,1,35,0,1,0,0,0,0,1,1,0,0,0,12
$0.60,$338.25,1,28,1,1,0,0,0,1,0,1,0,1,1,16
$0.51,$24.62,1,30,0,1,0,0,0,0,0,1,0,0,0,16
$1.50,$134.45,1,30,0,1,0,0,0,0,0,1,0,0,0,14
$0.06,$15.06,1,28,0,1,0,0,0,0,0,1,0,0,0,7
$0.68,$8.37,1,33,0,1,0,0,0,0,0,1,0,0,0,11
$5.23,"$2,834.89",1,28,0,1,0,0,0,1,1,1,0,1,1,6
$4.19,$918.72,1,30,0,1,0,0,0,0,1,1,0,0,0,14
$0.15,$13.21,1,35,0,1,0,0,0,0,0,1,0,0,0,6
$1.05,"$2,036.91",1,35,0,1,0,0,0,0,0,1,0,0,0,13
$0.53,$50.61,1,30,0,1,0,0,0,0,0,1,0,0,0,13
$1.26,$184.58,1,27,0,1,0,0,0,1,1,1,0,1,1,10
$7.45,"$1,044.68",1,26,1,1,0,0,1,0,1,1,0,0,0,1
$0.75,$131.06,1,30,1,1,0,0,0,0,1,1,0,0,0,12
$5.79,"$4,368.23",1,35,1,1,0,1,0,0,0,1,1,0,0,11
$1.42,$9.27,1,28,0,1,0,0,0,0,0,1,0,0,0,9
$0.70,"$32,521.00",0,35,1,0,0,1,1,1,0,1,1,1,1,1
$0.16,$147.29,1,35,1,1,1,0,1,1,0,1,0,1,1,14
$2.29,"$1,148.65",1,40,0,1,0,0,0,0,0,1,0,0,0,13
$1.60,$36.64,1,45,0,1,0,0,0,0,0,1,0,0,0,14
$2.39,"$1,216.16",1,45,0,1,0,0,0,0,0,1,0,0,0,14
$0.12,$17.51,1,40,1,1,0,0,0,0,0,1,0,0,0,15
$5.24,$600.51,1,40,0,1,0,0,0,0,1,1,0,0,0,11
$2.19,"$1,094.74",1,40,1,1,1,0,0,0,0,1,0,0,0,15
$13.08,"$1,180.43",1,45,0,1,0,0,0,0,0,1,0,0,0,12
$2.94,$746.17,1,45,0,1,0,0,0,0,0,1,0,0,0,11
$1.37,$596.92,1,40,1,1,0,0,0,0,0,1,0,0,0,14
$1.22,"$3,601.93",1,40,1,1,0,1,0,1,1,1,1,1,1,12
$0.27,$2.92,1,40,0,1,0,0,0,0,1,1,0,0,0,11
$0.46,$10.67,1,40,0,1,0,0,0,0,0,1,0,0,0,11
$0.19,$13.96,1,38,1,1,0,0,0,0,0,1,0,0,0,16
$1.86,$68.40,1,40,1,1,0,0,0,0,1,1,0,0,0,14
$1.61,$14.55,1,43,0,1,0,0,0,0,1,1,0,0,0,14
$0.11,$3.13,1,40,0,1,0,0,0,0,0,1,0,0,0,15
$0.27,$9.29,1,43,1,1,0,0,0,0,1,1,0,0,0,15
$2.96,"$1,372.84",1,36,0,1,0,0,0,0,1,1,0,0,0,11
$4.18,$170.83,1,60,0,1,0,0,0,0,0,1,0,0,0,10
$0.16,$8.33,1,63,0,1,0,0,0,0,0,1,0,0,0,14
$11.54,"$6,704.83",1,65,1,1,0,1,0,0,0,1,1,0,0,12
$3.39,$693.86,1,60,0,1,0,0,0,0,0,1,0,0,0,11
$0.10,$4.68,1,48,0,1,0,0,0,0,0,1,0,0,0,6
$5.68,"$1,871.35",1,53,1,1,0,0,0,1,0,1,0,1,1,15
$0.80,$13.20,1,53,0,1,0,0,0,0,0,1,0,0,0,12
$1.96,$423.04,1,51,0,1,0,0,0,1,0,1,0,1,1,12
$0.20,$8.86,1,53,1,1,0,0,0,0,0,1,0,0,0,10
$0.96,$371.00,1,48,1,1,1,0,0,1,0,1,0,1,1,14
$0.12,$13.56,1,55,0,1,0,0,0,0,1,1,0,0,0,13
$2.17,$156.00,1,48,0,1,0,0,0,0,1,1,0,0,0,16
$2.10,"$1,215.43",1,65,0,1,0,0,0,0,1,1,0,0,0,11
$4.82,"$29,100.00",0,65,0,0,0,0,0,1,0,0,0,1,1,2
$0.47,$17.04,1,54,0,1,0,0,0,0,0,1,0,0,0,3
$2.19,"$1,604.30",1,60,0,1,0,0,0,0,0,1,0,0,0,4
$0.13,$6.76,1,58,0,1,0,0,0,0,0,1,0,0,0,15
$0.47,$6.99,1,60,0,1,0,0,0,0,0,1,0,0,0,8
$0.62,$86.52,1,65,0,1,0,0,0,0,1,1,0,0,0,12
$1.07,$596.63,1,53,0,1,0,0,0,0,0,1,0,0,0,13
$0.39,$110.20,1,59,1,1,0,0,0,1,0,1,0,1,1,11
$0.47,$8.12,1,60,0,1,0,0,0,0,0,1,0,0,0,14
$0.13,$13.59,1,65,1,1,0,0,0,0,1,1,0,0,0,14
$0.15,$16.39,1,48,0,1,0,0,0,0,1,1,0,0,0,11
$1.11,"$2,464.23",1,65,0,1,0,0,0,0,1,1,0,0,0,11
$0.99,$15.05,1,65,1,1,0,0,0,0,1,1,0,0,0,15
$2.24,$62.46,1,58,1,1,0,0,1,0,0,1,0,0,0,13
$4.40,$102.71,1,55,0,1,0,0,1,0,0,1,0,0,0,11
$1.22,"$5,080.49",1,60,1,1,0,0,0,0,0,1,0,0,0,15
$2.91,$880.06,1,53,0,1,1,0,0,0,1,1,0,0,0,12
$0.54,$90.10,1,64,1,1,0,0,0,0,1,1,0,0,0,10
$0.49,$70.51,1,46,1,1,0,0,0,0,0,1,0,0,0,12
$0.53,$9.78,1,53,0,1,1,0,0,0,1,1,0,0,0,16
$0.36,$11.52,1,35,0,1,0,0,0,0,0,1,0,0,0,14
$2.45,$472.25,1,28,0,1,0,0,0,0,0,1,0,0,0,15
$0.44,$11.20,1,31,0,1,0,0,0,0,1,1,0,0,0,0
$0.13,$2.58,1,33,0,1,0,0,0,0,0,1,0,0,0,7
$2.20,"$2,112.35",1,33,0,1,0,0,0,0,1,1,0,0,0,12
$0.36,$33.84,1,30,0,1,0,0,0,0,0,1,0,0,0,12
$0.37,$29.88,1,28,0,1,0,0,0,0,0,1,0,0,0,6
$5.35,"$2,353.45",1,30,0,1,0,0,0,0,1,1,0,0,0,13
$3.31,"$1,794.52",1,28,0,1,0,0,0,0,0,1,0,0,0,14
$0.61,$90.96,1,35,1,1,1,0,0,0,0,1,0,0,0,14
$3.03,"$2,610.82",1,34,1,1,0,0,0,0,1,1,0,0,0,11
$0.13,$8.78,1,32,1,1,0,0,0,0,1,1,0,0,0,13
$1.31,$668.06,1,29,1,1,0,0,1,0,0,1,0,0,0,1
$2.24,"$2,264.20",1,40,0,1,0,0,0,0,1,1,0,0,0,16
$0.13,$12.71,1,43,0,1,0,0,0,0,0,1,0,0,0,9
$2.11,$754.75,1,38,0,1,0,0,0,0,0,1,0,0,0,11
$2.51,"$1,278.65",1,43,0,1,0,0,0,0,0,1,0,0,0,14
$7.11,"$5,428.47",1,45,0,1,0,0,0,0,1,1,0,0,0,16
$2.50,"$3,510.44",1,38,0,1,0,0,0,0,0,1,0,0,0,13
$0.33,$6.48,1,43,0,1,0,0,0,0,0,1,0,0,0,11
$0.34,$11.11,1,43,0,1,0,0,0,0,0,1,0,0,0,13
$0.12,$12.96,1,40,0,1,0,0,0,0,0,1,0,0,0,11
$2.80,$529.16,1,43,0,1,0,0,0,0,0,1,0,0,0,15
$0.20,$11.54,1,43,0,1,0,0,0,0,1,1,0,0,0,9
$1.37,$19.56,1,45,0,1,0,0,0,0,1,1,0,0,0,13
$1.40,$816.71,1,40,0,1,0,0,0,0,1,1,0,0,0,12
$1.41,"$3,430.00",1,38,0,1,0,0,1,0,0,1,0,0,0,14
$0.23,$74.37,1,40,1,1,0,0,1,1,1,1,0,1,1,13
$0.63,$16.05,1,43,1,1,0,0,1,0,0,1,0,0,0,14
$1.23,$836.99,1,44,1,1,0,0,0,1,1,1,0,1,1,12
$4.00,"$3,658.67",1,37,1,1,0,0,0,0,0,1,0,0,0,9
$0.41,$16.87,1,45,1,1,0,0,0,0,1,1,0,0,0,14
$3.92,"$3,069.06",1,53,1,1,0,0,0,1,0,1,0,1,1,11
$0.15,$13.14,1,55,0,1,0,0,0,0,0,1,0,0,0,15
$0.45,$20.42,1,58,0,1,0,0,0,0,1,1,0,0,0,12
$0.36,$13.72,1,60,0,1,0,0,0,0,0,1,0,0,0,13
$0.42,$18.66,1,65,0,1,0,0,0,0,1,1,0,0,0,11
$1.23,"$1,232.60",1,65,0,1,0,0,0,0,0,1,0,0,0,14
$8.55,"$8,435.82",1,60,1,1,0,0,0,1,1,1,0,1,1,16
$1.05,$889.76,1,65,1,1,1,1,0,0,1,1,1,0,0,10
$2.12,$860.69,1,53,0,1,0,0,0,0,1,1,0,0,0,14
$1.02,$400.67,1,53,0,1,0,0,0,0,0,1,0,0,0,13
$1.16,$764.60,1,53,1,1,0,0,0,1,1,1,0,1,1,15
$0.51,$252.79,1,55,0,1,0,0,0,0,1,1,0,0,0,11
$1.04,$582.96,1,60,1,1,1,0,0,1,0,1,0,1,1,14
$1.06,$103.36,1,48,0,1,0,0,0,1,0,1,0,1,1,13
$1.95,$402.31,1,65,0,1,0,0,0,0,0,1,0,0,0,10
$12.23,"$1,454.65",1,65,1,1,1,0,0,0,0,1,0,0,0,16
$3.28,$129.66,1,53,1,1,0,0,0,0,0,1,0,0,0,13
$4.57,$626.33,1,63,0,1,0,0,0,0,1,1,0,0,0,13
$6.87,"$7,276.24",1,60,1,1,1,1,0,1,0,1,1,1,1,12
$1.75,"$1,822.00",1,48,1,1,1,0,0,1,1,1,0,1,1,13
$0.62,$12.03,1,55,0,1,0,0,0,0,0,1,0,0,0,12
$0.18,$5.45,1,65,0,1,0,0,0,0,0,1,0,0,0,11
$3.24,"$2,066.63",1,65,0,1,0,0,0,0,1,1,0,0,0,12
$0.21,$12.92,1,63,0,1,0,0,0,0,0,1,0,0,0,6
$2.92,"$10,557.74",1,57,1,1,0,0,0,1,1,1,0,1,1,15
$0.66,$16.89,1,64,1,1,0,0,1,0,0,1,0,0,0,14
$0.52,$10.47,1,53,1,1,0,0,1,0,1,1,0,0,0,15
$0.63,$9.03,1,48,0,1,0,0,1,0,0,1,0,0,0,14
$0.18,$92.99,1,65,1,1,1,0,0,0,0,1,0,0,0,13
$0.97,"$1,004.21",1,48,0,1,0,0,0,1,1,1,0,1,1,12
$5.70,"$1,900.41",1,48,0,1,0,0,1,0,1,1,0,0,0,13
$0.85,$450.30,1,55,1,1,1,0,1,1,1,1,0,1,1,11
$0.16,$7.64,1,46,1,1,0,0,1,0,1,1,0,0,0,16
$2.66,"$48,092.00",1,52,1,0,1,0,0,1,1,0,0,1,1,8
$0.13,$18.52,1,65,0,1,0,0,0,0,1,1,0,0,0,14
$0.84,$6.95,1,98,1,1,0,0,0,0,1,1,0,0,0,12
$1.99,"$2,188.85",1,95,0,1,0,0,0,0,0,1,0,0,0,13
$0.69,$6.63,1,78,1,1,0,0,0,0,0,1,0,0,0,16
$0.22,$8.35,1,98,0,1,0,0,0,0,1,1,0,0,0,11
$0.14,$9.07,1,85,0,1,0,0,0,0,1,1,0,0,0,14
$0.09,$14.83,1,93,0,1,0,0,0,0,0,1,0,0,0,16
$2.03,$856.28,1,80,0,1,0,0,0,0,0,1,0,0,0,12
$1.58,$203.58,1,90,1,1,0,0,0,1,1,1,0,1,1,14
$0.39,$8.80,1,75,0,1,0,0,0,0,1,1,0,0,0,12
$0.45,$16.73,1,73,0,1,0,0,0,0,0,1,0,0,0,15
$0.25,$10.61,1,88,0,1,0,0,0,0,0,1,0,0,0,14
$0.47,$303.94,1,95,0,1,0,0,0,0,1,1,0,0,0,15
$1.08,$8.92,1,90,0,1,0,0,0,0,0,1,0,0,0,14
$3.57,"$1,686.50",1,88,0,1,0,0,0,0,0,1,0,0,0,14
$0.70,$6.63,1,85,1,1,1,0,0,0,1,1,0,0,0,15
$0.91,$270.96,1,78,0,1,0,0,0,0,1,1,0,0,0,13
$0.95,$176.33,1,69,1,1,1,0,0,1,1,1,0,1,1,10
$6.88,"$6,000.00",0,85,0,0,0,0,0,1,1,0,0,1,1,9
$2.35,$316.90,1,68,1,1,0,0,0,0,1,1,0,0,0,13
$0.21,$8.70,1,90,1,1,1,0,0,0,1,1,0,0,0,14
$0.03,$3.31,1,93,1,1,0,0,0,0,0,1,0,0,0,12
$0.26,$56.58,1,70,1,1,0,0,1,0,1,1,0,0,0,12
$0.18,$17.14,1,78,0,1,0,0,0,0,1,1,0,0,0,14
$0.68,$9.24,1,73,1,1,1,0,0,0,1,1,0,0,0,9
$0.29,$8.74,1,88,0,1,0,0,0,0,0,1,0,0,0,11
$0.32,"$1,054.93",1,95,0,1,0,0,0,0,0,1,0,0,0,13
$8.93,$580.64,1,88,0,1,0,0,0,0,0,1,0,0,0,12
$0.12,$4.09,1,68,0,1,0,0,0,0,1,1,0,0,0,14
$0.34,$7.64,1,90,0,1,0,0,0,0,0,1,0,0,0,14
$0.21,$4.05,1,70,0,1,0,0,0,0,0,1,0,0,0,14
$3.16,"$1,007.95",1,66,1,1,0,0,0,1,1,1,0,1,1,14
$0.32,$16.77,1,68,0,1,0,0,0,0,1,1,0,0,0,10
$3.42,$528.44,1,90,0,1,0,0,0,0,1,1,0,0,0,14
$2.62,$784.66,1,73,1,1,0,0,0,0,1,1,0,0,0,9
$0.40,$260.98,1,85,1,1,1,0,0,1,1,1,0,1,1,14
$1.93,"$2,073.87",1,78,1,1,1,0,0,1,1,1,0,1,1,8
$0.31,$7.33,1,73,1,1,1,0,0,0,0,1,0,0,0,14
$0.42,"$1,042.00",1,68,0,1,0,0,0,0,0,1,0,0,0,15
$0.10,$8.35,1,73,1,1,0,0,0,0,1,1,0,0,0,11
$1.18,"$1,820.69",1,83,0,1,0,0,0,0,0,1,0,0,0,11
$0.53,$716.91,1,83,0,1,0,0,0,0,1,1,0,0,0,11
$9.81,"$3,786.87",1,88,0,1,0,0,0,0,0,1,0,0,0,14
$2.91,$980.44,1,90,1,1,1,0,0,0,0,1,0,0,0,13
$0.22,$10.68,1,88,0,1,0,0,0,0,1,1,0,0,0,13
$1.23,"$1,122.83",1,68,0,1,0,0,0,0,1,1,0,0,0,14
$0.25,$8.17,1,90,1,1,1,0,0,1,0,1,0,1,1,11
$2.80,$18.04,1,73,0,1,0,0,0,0,0,1,0,0,0,9
$0.18,$200.68,1,78,0,1,0,0,0,0,0,1,0,0,0,11
$0.96,$538.09,1,88,0,1,0,0,0,0,0,1,0,0,0,16
$3.34,"$2,452.93",1,75,0,1,0,0,0,0,0,1,0,0,0,14
$0.14,$17.31,1,90,0,1,0,0,0,0,0,1,0,0,0,14
$9.31,"$2,247.15",1,70,0,1,0,0,0,0,0,1,0,0,0,12
$0.33,$11.61,1,70,0,1,0,0,0,0,0,1,0,0,0,14
$0.41,$381.00,1,98,1,1,0,0,0,0,1,1,0,0,0,12
$1.05,"$1,270.64",1,98,0,1,0,0,0,0,0,1,0,0,0,12
$2.01,"$34,000.00",0,66,0,0,0,0,0,1,0,0,0,1,1,1
$1.48,$270.49,1,93,0,1,0,0,0,0,1,1,0,0,0,13
$0.06,$12.99,1,73,0,1,0,0,0,0,1,1,0,0,0,14
$1.34,$332.83,1,88,0,1,0,0,0,0,1,1,0,0,0,14
$0.55,$15.66,1,90,1,1,0,0,0,0,1,1,0,0,0,14
$1.70,"$7,658.17",1,90,1,1,0,1,0,1,0,1,1,1,1,14
$0.16,$9.92,1,83,0,1,0,0,0,0,1,1,0,0,0,11
$0.43,$8.19,1,88,0,1,0,0,0,0,0,1,0,0,0,15
$2.66,"$3,061.52",1,70,0,1,0,0,0,0,1,1,0,0,0,11
$1.61,$938.05,1,78,0,1,0,0,0,0,1,1,0,0,0,14
$0.63,"$3,507.75",1,78,1,1,0,0,0,1,0,1,0,1,1,15
$0.37,$40.10,1,98,0,1,0,0,0,0,1,1,0,0,0,11
$0.31,$5.56,1,95,0,1,0,0,0,0,1,1,0,0,0,12
$0.20,$9.84,1,93,0,1,0,0,0,0,1,1,0,0,0,10
$3.18,$654.51,1,68,0,1,0,0,0,0,1,1,0,0,0,9
$0.27,$12.65,1,80,0,1,0,0,0,0,0,1,0,0,0,1
$0.29,$8.29,1,75,0,1,0,0,0,0,1,1,0,0,0,14
$0.67,$102.27,1,98,0,1,0,0,0,0,0,1,0,0,0,14
$2.03,$670.59,1,78,0,1,0,0,0,0,0,1,0,0,0,10
$1.22,$526.73,1,98,0,1,0,0,0,0,1,1,0,0,0,13
$0.15,$6.57,1,70,0,1,0,0,0,0,1,1,0,0,0,13
$0.06,$8.13,1,88,0,1,0,0,0,0,1,1,0,0,0,12
$2.49,"$1,388.93",1,70,0,1,0,0,0,0,1,1,0,0,0,16
$0.11,$6.85,1,88,0,1,0,0,0,0,0,1,0,0,0,14
$0.49,$4.85,1,80,0,1,0,0,0,0,1,1,0,0,0,15
$1.42,$40.09,1,93,1,1,0,0,0,0,1,1,0,0,0,14
$0.81,$15.10,1,83,1,1,0,0,0,0,1,1,0,0,0,11
$3.97,$672.06,1,85,1,1,0,0,1,0,0,1,0,0,0,15
$1.36,$108.66,1,73,1,1,0,0,1,0,1,1,0,0,0,14
$0.94,$8.88,1,71,1,1,0,0,1,0,1,1,0,0,0,15
$0.51,$90.42,1,85,1,1,0,0,0,0,1,1,0,0,0,12
$3.14,"$1,632.46",1,79,1,1,0,0,0,0,1,1,0,0,0,10
$0.35,$72.93,1,68,0,1,0,0,0,0,1,1,0,0,0,12
$0.14,$7.39,1,72,1,1,0,0,0,0,0,1,0,0,0,14
$1.10,"$37,413.30",1,85,0,0,1,0,1,1,1,1,0,1,1,6
$0.42,$11.15,1,78,1,1,0,0,0,0,0,1,0,0,0,11
$0.45,$9.85,1,78,1,1,0,0,1,0,1,1,0,0,0,14
$1.36,$8.45,1,70,1,1,0,0,1,0,1,1,0,0,0,14
$2.36,"$60,000.00",0,74,1,0,1,0,0,1,1,0,0,1,1,10
$0.08,$7.30,1,98,1,1,0,0,0,0,0,1,0,0,0,14
$1.10,"$1,440.72",1,85,0,1,0,0,0,0,0,1,0,0,0,16
$0.58,$10.71,1,90,1,1,1,0,0,0,0,1,0,0,0,15
$0.40,$16.87,1,95,0,1,0,0,0,0,0,1,0,0,0,8
$0.30,$5.39,1,75,0,1,0,0,0,0,1,1,0,0,0,11
$3.79,$880.16,1,98,0,1,0,0,0,0,0,1,0,0,0,15
$6.48,"$1,784.53",1,90,1,1,1,0,0,0,1,1,0,0,0,15
$0.14,$19.85,1,95,0,1,0,0,0,0,1,1,0,0,0,15
$0.40,"$7,025.00",0,89,0,0,0,0,0,1,1,0,0,1,1,8
$0.33,$12.79,1,78,0,1,0,0,0,0,0,1,0,0,0,12
$0.20,$9.20,1,90,0,1,0,0,0,0,1,1,0,0,0,16
$0.20,$8.14,1,70,0,1,0,0,0,0,1,1,0,0,0,12
$0.14,$5.31,1,85,0,1,0,0,0,0,0,1,0,0,0,13
$2.01,"$3,111.84",1,78,1,1,0,0,0,1,1,1,0,1,1,14
$2.40,$30.06,1,73,0,1,0,0,0,0,1,1,0,0,0,14
$0.12,$6.63,1,90,0,1,0,0,0,0,0,1,0,0,0,14
$2.24,"$3,517.00",0,85,1,0,0,1,0,1,1,0,1,1,1,8
$0.23,$16.23,1,85,1,1,1,0,0,0,0,1,0,0,0,11
$0.91,$372.31,1,95,0,1,0,0,0,0,1,1,0,0,0,11
$5.67,$744.33,1,78,0,1,0,0,0,0,1,1,0,0,0,11
$1.99,$268.52,1,88,0,1,0,0,0,0,0,1,0,0,0,10
$0.16,$6.34,1,98,0,1,0,0,0,0,1,1,0,0,0,16
$1.63,"$5,258.66",1,83,0,1,0,0,0,0,1,1,0,0,0,14
$1.50,$80.72,1,78,1,1,0,0,0,0,0,1,0,0,0,15
$0.23,$13.21,1,90,0,1,1,0,0,0,1,1,0,0,0,12
$0.20,$6.51,1,75,0,1,0,0,0,0,1,1,0,0,0,15
$8.92,"$20,000.00",0,68,0,0,0,0,0,1,1,0,0,1,1,0
$0.30,$9.55,1,73,0,1,0,0,0,0,1,1,0,0,0,9
$0.26,$4.44,1,83,0,1,0,0,0,0,1,1,0,0,0,11
$0.61,$9.33,1,73,0,1,0,0,0,0,0,1,0,0,0,13
$0.70,$6.38,1,81,1,1,1,0,1,0,1,1,0,0,0,15
$0.39,$11.85,1,74,1,1,0,0,0,0,1,1,0,0,0,14
$0.27,$11.86,1,68,1,1,1,0,1,0,0,1,0,0,0,13
$2.27,$892.24,1,67,1,1,0,0,0,0,1,1,0,0,0,14
$0.10,$11.18,1,95,1,1,0,0,0,0,0,1,0,0,0,15
