current_age,retirement_age,birth_month,gender,yearly_income,total_debt,credit_score,Credit_limit,Debit_limit,Debit (Prepaid)_limit,Credit_expires,Debit_expires,Debit (Prepaid)_expires,has_chip,num_credit_cards,Automotive & Transportation Services,Clothing & Fashion,Digital Goods & Computers,Electronics & Appliances,Freight & Trucking,Hotels & Accommodation,Legal & Financial Services,Machinery & Tools,Medical & Healthcare Services,Movies & Theaters,Postal Services - Government Only,Rail & Bus Transport,Restaurants & Eating Places,Retail Stores,Sports & Recreational Activities,Steel & Metal Products,Telecommunications & Media,Utilities & Home Services,Label_Rewards_Credit_Card,Label_Insurance_Solutions,Label_Digital_Financing,Label_Home_Improvement_Loan,Label_Auto_Vehicle_Financing,Label_Commodity_Investment_Services,Label_Travel_Rewards_Card,Label_Savings_Investment_Plans,Label_Wealth_Management_Savings,Label_Card_Upgrade,Label_Retention_Efforts
34.0,60.0,1.0,0.0,38190.0,81262.0,810.0,0.0,9496.0,0.0,0.0,2024.0,0.0,1.0,1.0,10312.97,372.57,58.62,515.68,0.0,118.29,1566.47,264.68,1865.72,634.84,0.0,887.04,1741.88,10358.69,677.08,2207.36,1035.01,3227.62,1,0,1,1,2,1,0,1,1,1,3
46.0,58.0,2.0,1.0,45476.0,67636.0,506.0,0.0,25102.0,0.0,0.0,2020.0,0.0,1.0,1.0,3842.68,541.87,967.16,0.0,470.64,312.62,1956.27,961.18,5994.91,234.86,14.53,1032.88,384.36,18917.82,791.16,142.45,4666.49,966.13,1,2,2,1,1,0,1,2,1,0,1
34.0,67.0,11.0,0.0,26325.0,32456.0,562.0,0.0,3039.0,0.0,0.0,2022.0,0.0,1.0,1.0,2295.46,635.48,311.6,119.26,133.57,196.38,528.97,1341.22,2659.57,704.83,79.39,6567.49,589.42,7623.6,811.94,273.18,7635.77,2314.78,0,0,1,0,0,0,1,1,0,1,3
53.0,70.0,2.0,1.0,28269.0,66681.0,734.0,17000.0,16953.0,44.0,2021.0,2020.0,2024.0,1.0,6.0,2045.05,331.76,60.08,452.76,26.63,159.45,3421.09,1521.83,3605.49,465.93,14.3,11481.89,321.64,7075.2,91.0,102.15,4659.11,3002.07,1,1,0,0,0,0,2,0,1,1,1
30.0,66.0,10.0,1.0,57969.0,92382.0,691.0,30700.0,0.0,0.0,2024.0,2.2737367544323206e-13,0.0,1.0,2.0,3425.99,511.03,149.52,1022.09,18.99,0.0,3904.52,1143.56,4785.85,918.41,25.58,586.9,3402.48,11980.96,2344.88,0.0,7650.62,2767.82,1,1,2,1,1,1,1,0,1,2,3
39.0,68.0,11.0,1.0,42086.0,79530.0,784.0,24000.0,29270.0,0.0,2022.0,2023.0,0.0,1.0,4.0,4685.19,1538.44,0.0,28.95,0.0,475.42,458.41,863.82,3349.0,218.68,0.0,1387.91,3077.6,4189.51,156.65,501.08,2403.08,820.03,3,1,2,2,2,0,2,0,1,2,1
57.0,66.0,1.0,1.0,22556.0,43260.0,645.0,3800.0,35517.0,0.0,2024.0,2024.0,0.0,1.0,4.0,4858.8,610.14,0.0,44.43,0.0,0.0,267.83,127.52,7662.51,318.59,0.0,163.24,1330.17,13161.17,8.6,1.37,4697.62,1486.76,2,1,0,0,0,0,1,2,0,1,1
87.0,69.0,11.0,0.0,33279.0,1641.9999999999927,778.0,33200.0,48939.0,0.0,2024.0,2024.0,0.0,1.0,6.0,5462.98,1028.15,273.31,620.85,155.28,56.34,1107.1,2043.18,10470.25,864.27,0.0,2563.1,1659.07,24547.56,409.62,1502.98,4100.0,3418.95,3,1,2,1,2,2,1,2,1,2,1
35.0,66.0,11.0,0.0,36081.0,118151.0,682.0,14600.0,10722.000000000004,0.0,2022.0,2024.0,0.0,1.0,2.0,4212.82,689.09,105.75,281.7,69.03,470.91,1099.3,1353.01,6623.41,1107.88,15.0,2921.66,2759.61,14445.39,234.87,197.59,4247.01,2983.69,1,1,0,0,0,0,0,0,0,1,2
23.0,71.0,10.0,0.0,56168.0,186534.0,703.0,12200.0,19959.0,0.0,2020.0,2024.0,0.0,1.0,3.0,5802.53,1209.11,114.36,765.3,251.16,1177.58,609.45,1509.98,4968.7,1544.85,138.58,2840.56,5200.88,13943.42,290.37,1013.47,5592.01,4511.09,2,2,1,2,2,0,3,1,0,1,1
29.0,64.0,5.0,1.0,63583.0,200435.0,635.0,18400.0,0.0,0.0,2022.0,2.2737367544323206e-13,0.0,1.0,1.0,3025.47,1149.8,340.0,134.14,610.94,1437.54,367.61,1998.86,2241.28,1074.01,131.61,600.59,3492.49,7928.18,200.58,1717.2,5146.86,4163.62,0,2,2,2,1,2,2,0,0,2,3
49.0,66.0,6.0,1.0,38039.0,27179.0,717.0,0.0,54384.0,0.0,0.0,2021.0,0.0,0.0,3.0,1309.67,1149.83,29.95,61.14,0.0,0.0,0.0,1885.35,4079.43,497.57,0.0,2112.99,1575.25,6309.67,544.48,491.75,4493.29,4749.13,1,1,0,1,0,1,1,1,0,1,0
59.0,68.0,6.0,1.0,31550.0,26738.0,710.0,8900.0,39196.0,0.0,2021.0,2024.0,0.0,1.0,3.0,2844.26,330.79,150.45,312.0,324.27,0.0,1068.7,1112.6,1972.94,1089.98,0.0,319.82,215.88,3041.27,2000.17,671.42,7757.67,2723.3,2,1,1,0,0,0,1,2,0,1,1
40.0,68.0,3.0,1.0,32126.0,56283.0,770.0,7500.0,29630.0,0.0,2023.0,2013.0,0.0,0.0,3.0,4798.67,767.13,0.0,107.97,201.28,247.5,441.66,1058.91,7768.99,35.6,16.91,92.76,884.96,18003.07,130.37,298.29,9838.75,2422.43,3,1,2,1,1,0,1,1,1,2,1
62.0,66.0,9.0,1.0,20376.999999999996,12092.0,789.0,8200.0,14717.0,0.0,2020.0,2024.0,0.0,1.0,4.0,1164.24,347.71,429.09,677.43,0.0,0.0,0.0,175.59,3668.73,3070.46,0.0,0.0,61.81,3530.32,220.86,231.08,2486.05,1636.39,3,0,2,1,1,0,1,2,1,1,1
21.0,65.0,9.0,0.0,47622.0,87054.0,709.0,0.0,23677.0,69.0,0.0,2024.0,2020.0,1.0,2.0,2282.17,894.55,77.27,107.88,124.42,581.85,384.25,803.91,2710.35,570.96,66.04,1561.69,6878.32,6345.01,374.9,226.28,3413.45,1634.72,1,1,1,1,1,0,1,1,0,1,2
28.0,65.0,9.0,0.0,51391.0,84768.0,573.0,0.0,14149.0,0.0,0.0,2020.0,0.0,1.0,1.0,2271.32,520.78,60.89,63.12,139.84,220.63,550.14,1662.84,3284.93,775.43,64.74,6740.74,1964.91,8656.22,1496.18,361.87,4197.53,2512.28,1,1,1,1,1,0,2,1,0,0,1
75.0,65.0,7.0,1.0,46031.0,8332.000000000007,661.0,19600.0,37541.0,77.99999999999999,2024.0,2023.0,2021.0,0.0,5.0,18803.72,1874.29,0.0,282.59,19.37,207.77,228.69,1476.31,2816.65,2146.4,11.83,672.39,860.15,6801.48,465.76,1217.64,7850.59,920.12,2,1,2,1,2,2,2,3,0,3,1
30.0,66.0,9.0,1.0,37544.0,15489.0,703.0,8400.0,15631.0,0.0,2022.0,2023.0,0.0,1.0,4.0,5543.51,13.26,0.0,652.68,1438.89,0.0,1254.81,2183.02,1074.27,91.12,1308.53,1273.6,4836.64,4746.91,169.52,891.46,7027.64,1106.48,2,1,0,0,1,2,1,2,0,1,1
41.0,66.0,12.0,1.0,51943.0,61722.0,794.0,0.0,56612.0,59.0,0.0,2023.0,2024.0,1.0,3.0,9053.98,1320.85,0.0,622.94,0.0,1476.96,1968.71,1741.16,5320.9,380.56,0.0,1241.65,5726.83,11720.7,0.0,364.55,4300.56,3336.73,3,2,2,2,3,1,3,1,2,1,1
47.0,70.0,10.0,1.0,50163.0,97188.0,761.0,12800.0,43627.0,96.0,2020.0,2023.0,2020.0,0.0,4.0,6093.0,1981.61,53.7,552.5,73.49,730.86,5808.47,1015.31,5218.74,2768.12,82.56,2751.04,24217.03,9091.72,381.1,0.0,3310.05,268.75,3,3,2,2,3,0,2,1,2,2,1
22.0,70.0,9.0,1.0,53873.0,76960.0,742.0,0.0,0.0,82.0,0.0,2.2737367544323206e-13,2024.0,1.0,1.0,2347.14,1101.71,72.01,239.23,141.03,564.74,601.4,446.52,1909.59,500.52,33.73,8849.03,1811.69,5047.49,165.12,976.35,4606.1,2945.6,0,2,1,1,1,0,2,1,0,1,3
52.0,69.0,10.0,1.0,42129.0,101742.0,758.0,12400.0,25361.0,0.0,2021.0,2023.0,0.0,0.0,4.0,1008.85,893.12,70.17,103.69,136.78,0.0,2129.43,310.02,1693.85,119.62,165.75,147.39,1441.7,4977.69,1310.62,1024.92,25624.89,2645.33,3,3,3,2,2,0,2,1,2,2,1
26.0,67.0,8.0,1.0,37968.0,55982.0,788.0,8300.0,34821.0,0.0,2021.0,2024.0,0.0,0.0,3.0,8686.59,873.47,212.81,571.72,0.0,250.77,459.25,529.02,2669.52,477.65,0.0,49803.32,21240.42,14366.83,133.3,0.0,6619.64,1909.02,3,0,2,1,2,0,2,1,1,2,1
47.0,75.0,10.0,1.0,43133.0,44263.0,693.0,24500.0,18292.0,0.0,2021.0,2020.0,0.0,1.0,3.0,16410.93,1308.21,106.51,342.54,290.98,0.0,2811.66,2896.19,5922.99,1991.9,195.78,61947.63,978.79,31740.91,919.06,482.77,3499.26,2448.06,2,2,1,1,2,1,3,0,1,1,0
47.0,67.0,5.0,1.0,62432.0,95799.0,741.0,51400.0,32895.0,61.0,2020.0,2023.0,2023.0,1.0,5.0,4828.47,2116.82,0.0,402.82,347.8,1137.07,426.04,1183.4,5319.19,1049.58,17.31,13779.29,1083.22,10775.29,2358.24,176.32,9294.3,4074.17,2,3,2,2,1,1,3,0,0,2,1
29.0,63.0,3.0,1.0,29682.0,65845.0,659.0,0.0,24093.0,0.0,0.0,2022.0,0.0,1.0,2.0,1730.0,610.22,101.05,202.03,114.38,442.25,871.83,867.91,3006.75,960.73,25.98,1417.75,758.57,4963.52,1062.14,550.72,10441.85,2560.65,1,0,1,0,0,0,0,1,0,1,2
30.0,69.0,4.0,1.0,32125.0,58712.0,733.0,0.0,16880.0,0.0,0.0,2024.0,0.0,1.0,2.0,5556.37,521.91,390.85,448.9,27.49,0.0,1514.31,943.55,3044.84,419.97,52.22,0.0,6481.77,8628.1,133.36,0.0,5655.63,1904.88,1,1,1,0,1,0,0,1,0,1,2
46.0,70.0,10.0,1.0,38054.0,63293.0,666.0,700.0,0.0,0.0,2024.0,2.2737367544323206e-13,0.0,1.0,1.0,3133.51,1011.69,44.04,472.99,107.43,649.36,753.24,1229.25,3774.93,544.89,30.79,1206.36,5308.75,7092.17,1432.95,647.04,6597.15,2688.34,1,0,0,0,0,0,0,0,0,1,3
29.0,53.0,3.0,1.0,36050.0,45559.0,708.0,0.0,30556.0,0.0,0.0,2023.0,0.0,0.0,3.0,3212.58,351.87,115.41,34.88,98.88,0.0,972.6,684.9,881.5,373.02,119.03,1147.09,2759.74,2665.82,100.17,0.0,1948.96,1178.25,1,1,0,0,0,0,1,1,0,2,1
59.0,61.0,2.0,0.0,39633.0,58586.0,777.0,0.0,41151.0,0.0,0.0,2024.0,0.0,0.0,3.0,2131.53,796.57,0.0,0.0,197.32,1594.65,1034.37,1471.81,2425.68,362.74,161.91,440.09,517.64,4674.63,94.05,1279.78,1810.18,3298.42,2,1,1,1,1,1,2,2,1,2,1
52.0,70.0,9.0,1.0,37607.0,63689.0,749.0,38900.0,16597.0,0.0,2020.0,2023.0,0.0,1.0,5.0,3094.82,764.63,0.0,428.44,0.0,80.92,1899.67,347.55,2565.04,400.24,18.07,0.0,572.77,6523.51,0.0,0.0,5593.58,1706.11,1,1,0,0,0,0,1,0,1,2,1
51.0,68.0,1.0,1.0,44206.0,62813.0,690.0,15900.0,0.0,0.0,2004.0,2.2737367544323206e-13,0.0,1.0,1.0,2615.36,1281.49,184.04,270.66,96.71,542.87,679.83,1280.36,3566.73,484.3,2.06,2572.66,1089.49,6984.47,402.89,1055.01,5471.98,2284.38,0,1,2,1,1,0,1,0,0,0,2
40.0,64.0,10.0,1.0,25861.0,42050.0,607.0,0.0,25465.0,0.0,0.0,2023.0,0.0,0.0,3.0,1441.47,507.13,155.86,83.69,125.01,0.0,0.0,898.9,3264.76,1753.25,0.0,114.82,105.6,7834.55,561.0,0.0,2718.02,1958.34,2,0,0,0,0,0,1,1,0,2,1
48.0,63.0,3.0,0.0,38611.0,93255.0,755.0,20800.0,37041.0,0.0,2023.0,2024.0,0.0,1.0,5.0,3672.92,868.92,0.0,478.98,0.0,313.0,302.08,790.46,4162.82,840.64,0.0,35.26,9600.55,9456.48,44.27,495.88,2738.56,4033.02,3,1,1,2,1,0,1,2,1,2,1
52.0,66.0,9.0,0.0,58278.0,51539.0,689.0,26900.0,122791.0,0.0,2023.0,2024.0,0.0,1.0,6.0,2839.74,1077.57,153.47,69.73,236.55,496.08,2019.83,1520.91,5089.22,268.23,22.78,16837.46,21729.9,9868.82,58.72,466.45,1960.0,3935.23,2,2,1,2,1,1,3,2,1,2,1
59.0,66.0,9.0,0.0,41845.0,90940.0,673.0,7100.0,44078.0,0.0,2024.0,2023.0,0.0,1.0,4.0,3328.3,1278.52,114.78,41.7,198.5,745.36,3070.97,1718.85,3578.43,360.72,318.27,1457.66,3684.42,8967.94,39.17,529.51,6968.55,3383.78,1,2,1,1,1,0,2,2,1,1,1
40.0,65.0,3.0,0.0,38527.0,36933.0,684.0,0.0,28545.0,0.0,0.0,2024.0,0.0,1.0,2.0,18180.41,357.98,29.51,267.32,0.0,0.0,2381.63,1344.12,3650.75,950.18,0.0,516.78,1829.75,3653.44,117.82,462.3,3667.8,3727.03,0,0,0,0,1,0,0,1,1,1,2
21.0,69.0,3.0,1.0,113797.0,169684.0,660.0,0.0,0.0,72.99999999999999,0.0,2.2737367544323206e-13,2021.0,1.0,1.0,3093.39,610.1,81.64,458.48,41.11,79.88,563.8,1185.87,1788.59,636.82,16.41,3855.58,10769.21,5435.23,111.13,423.34,9200.18,933.66,1,1,2,1,1,1,1,1,0,0,2
61.0,67.0,11.0,1.0,32716.0,46919.0,593.0,0.0,47602.0,0.0,0.0,2023.0,0.0,1.0,3.0,4149.08,1171.09,143.19,150.24,56.32,-189.45,778.06,792.23,2035.19,190.42,22.82,1876.16,1404.94,5445.39,0.0,1277.35,3410.07,1744.54,1,0,0,0,0,1,1,2,0,1,1
18.0,68.0,11.0,0.0,30712.0,38054.0,723.0,4300.0,18296.0,0.0,2024.0,2022.0,0.0,0.0,2.0,2225.83,450.68,43.73,322.58,27.24,377.27,1630.46,610.71,2369.13,581.81,0.0,1953.4,5218.66,3954.91,171.34,412.31,4056.43,2731.04,1,1,0,0,0,0,0,1,0,2,2
37.0,63.0,8.0,1.0,29297.0,36303.0,825.0,7300.0,0.0,219.0,2020.0,2.2737367544323206e-13,2023.0,0.0,4.0,1345.38,1400.71,153.23,0.0,17.55,0.0,813.2,1345.62,364.64,1047.1,32.06,0.0,97.32,2981.26,308.65,174.94,3005.5,2240.08,3,0,1,1,1,0,1,0,1,2,2
49.0,58.0,12.0,1.0,75137.0,175263.0,631.0,0.0,4392.0,0.0,0.0,2024.0,0.0,1.0,1.0,11321.56,2475.76,165.49,1351.76,358.72,259.72,592.53,2637.68,3077.66,620.85,114.68,1789.07,2443.11,11305.01,0.0,5827.57,12666.32,2856.28,1,2,2,1,2,2,1,2,0,1,3
25.0,66.0,10.0,0.0,60310.0,91017.0,647.0,14400.0,44036.0,96.0,2024.0,2021.0,2020.0,1.0,6.0,3298.37,841.4,34.79,304.68,96.15,680.84,1968.57,1122.91,5078.5,1024.74,66.19,5815.61,2588.08,11688.07,605.6,402.38,6958.72,3122.06,1,1,1,1,1,1,3,1,1,1,1
60.0,67.0,4.0,0.0,30867.0,12686.0,794.0,0.0,51275.0,0.0,0.0,2020.0,0.0,0.0,3.0,2027.39,985.99,89.11,120.41,131.65,403.32,397.44,978.78,2543.13,280.52,107.87,754.93,1587.21,4628.07,328.07,615.72,3635.96,2771.63,2,1,1,1,1,1,1,3,1,1,0
67.0,65.0,11.0,1.0,30962.0,15336.0,743.0,0.0,98770.0,0.0,0.0,2022.0,0.0,0.0,5.0,6198.84,2392.86,0.0,1640.53,34.87,1431.01,3819.74,2568.16,5400.94,2309.92,16.51,106559.42,4200.13,14215.41,344.51,1381.27,7101.0,5593.11,2,2,0,1,1,2,2,3,1,2,1
79.0,65.0,4.0,1.0,37898.0,32994.0,517.0,9000.0,14162.0,0.0,2023.0,2022.0,0.0,1.0,2.0,2751.92,783.11,138.6,449.42,283.22,292.38,205.9,1021.59,3868.68,815.86,251.17,1465.44,6823.18,5382.68,976.42,824.94,7757.83,3368.24,1,1,1,0,0,0,0,2,0,1,2
32.0,55.0,4.0,1.0,105515.0,192458.0,646.0,0.0,137580.0,28.0,0.0,2024.0,2010.0,0.0,4.0,3349.32,1428.16,89.93,504.61,447.17,1526.94,1209.36,2356.29,16144.41,3947.03,210.06,1115.82,8116.79,18601.41,297.98,2770.25,8097.19,5606.91,2,2,2,2,1,2,3,1,0,2,1
62.0,55.0,2.0,1.0,9445.0,14856.0,641.0,11000.0,0.0,37.0,2014.0,2.2737367544323206e-13,2011.0,1.0,2.0,4017.47,649.63,77.97,341.71,144.77,371.16,2853.06,1689.02,5212.02,963.27,36.89,320.0,2433.32,11986.97,362.66,1023.44,3215.36,3295.96,0,1,0,0,0,0,0,1,1,0,2
18.0,64.0,9.0,0.0,31644.0,70064.0,480.0,0.0,7284.0,0.0,0.0,2020.0,0.0,1.0,1.0,2120.93,560.09,60.89,100.73,151.37,97.33,439.71,1516.53,2938.62,761.64,72.64,6476.94,1689.43,7991.92,845.25,333.7,8217.72,2463.95,0,0,1,0,0,0,1,1,0,0,2
39.0,62.0,11.0,0.0,59313.0,102360.0,802.0,8400.0,36920.0,0.0,2020.0,2017.0,0.0,1.0,2.0,9155.88,5483.52,0.0,607.17,0.0,1654.94,1327.69,5103.17,21372.59,6080.42,46.78,16249.98,315.43,50861.06,2169.42,2363.65,3511.65,5443.89,2,2,2,3,3,2,2,1,1,0,1
26.0,60.0,4.0,0.0,47160.0,64193.0,578.0,0.0,16858.0,0.0,0.0,2023.0,0.0,1.0,1.0,1687.89,790.98,52.11,238.73,52.8,359.07,639.2,1275.9,2588.01,809.94,51.41,17997.85,2158.22,7149.3,1045.32,527.67,11836.45,2519.99,1,1,2,1,1,0,2,1,0,1,2
18.0,65.0,9.0,1.0,43499.0,108468.0,701.0,10400.0,12158.0,0.0,2023.0,2022.0,0.0,0.0,4.0,2955.54,637.9,89.69,274.25,721.08,641.33,752.36,1669.27,2337.26,377.27,591.82,8684.94,3788.45,7137.82,234.49,632.21,5408.62,2292.95,1,2,1,1,1,0,3,0,0,2,1
38.0,68.0,5.0,1.0,26613.0,17008.0,718.0,12300.0,0.0,0.0,2023.0,2.2737367544323206e-13,0.0,0.0,2.0,1359.58,154.82,261.55,298.6,0.0,127.86,615.66,210.74,3818.23,371.68,0.0,0.0,188.09,6870.63,0.0,384.65,1575.09,2552.98,0,1,1,0,0,0,0,0,0,2,3
59.0,62.0,2.0,0.0,80371.0,108499.0,822.0,0.0,7488.0,0.0,0.0,2024.0,0.0,1.0,1.0,5393.9,2783.87,31.99,359.48,49.42,1548.78,1117.71,1145.07,4300.81,1273.0,9.33,3080.34,3628.15,11045.08,619.34,1324.81,12275.14,3363.16,2,1,3,2,3,2,2,2,1,1,3
47.0,65.0,12.0,0.0,52065.0,98613.0,828.0,17100.0,64992.0,89.0,2020.0,2022.0,2014.0,1.0,5.0,5343.03,2836.2,213.26,1668.63,16.23,750.61,3069.75,3783.66,2809.44,1206.86,103.81,43097.54,4391.32,8334.6,453.18,2286.27,7142.35,5123.43,3,2,3,3,3,1,3,1,2,1,1
31.0,69.0,8.0,0.0,35331.0,55566.0,697.0,23400.0,12736.0,0.0,2022.0,2022.0,0.0,0.0,4.0,1707.91,328.04,0.0,558.63,0.0,652.35,612.95,1026.97,3418.08,1892.3,0.0,10013.9,2586.76,2239.93,26.06,630.61,0.0,1877.45,2,0,0,0,0,0,2,0,0,3,1
42.0,71.0,9.0,0.0,73208.0,115827.0,664.0,32500.0,56080.0,94.0,2022.0,2024.0,2019.0,1.0,6.0,5287.03,1066.47,89.66,327.4,446.47,884.14,5135.75,1369.58,7311.0,2217.79,356.45,7825.06,4432.22,15516.38,1515.64,974.04,10842.04,2989.27,2,2,2,1,2,1,3,1,1,2,1
66.0,66.0,12.0,1.0,31175.0,5845.999999999993,711.0,44500.0,0.0,0.0,2024.0,2.2737367544323206e-13,0.0,0.0,5.0,3021.16,708.67,489.86,670.03,242.65,490.2,1115.8,1036.0,3851.92,2228.32,0.0,464.55,61.78,8413.61,309.72,2568.1,2924.22,2629.26,2,1,1,0,0,2,1,2,0,3,2
83.0,67.0,3.0,1.0,82009.0,6229.000000000007,764.0,44200.0,324572.0,121.99999999999999,2022.0,2024.0,2023.0,0.0,8.0,10140.64,976.46,70.44,2109.71,2772.59,1156.84,5.12,5911.48,8795.65,595.15,2582.03,9897.52,9311.66,21674.3,46.69,2657.78,17918.66,5332.14,3,3,3,3,3,3,3,3,2,3,1
31.0,62.0,5.0,0.0,50978.0,76898.0,574.0,0.0,33557.0,19.0,0.0,2023.0,2022.0,0.0,2.0,4602.42,11196.4,0.0,1494.74,0.0,2833.12,60.26,2992.34,4462.35,200.85,9.05,364.5,27357.79,21892.06,57.26,1714.16,8683.65,7191.03,1,1,2,2,1,1,2,1,0,2,2
35.0,66.0,4.0,0.0,56350.0,120125.0,808.0,33700.0,0.0,41.0,2024.0,2.2737367544323206e-13,2024.0,0.0,4.0,6439.25,185.85,155.62,413.27,202.43,4964.84,5183.06,2644.02,9177.96,635.96,169.84,693.48,1950.79,27563.01,358.84,2046.34,4621.89,1874.9,3,2,2,2,3,1,3,0,2,3,2
41.0,68.0,1.0,0.0,32856.0,26535.0,703.0,11800.0,17895.0,59.0,2022.0,2016.0,2022.0,1.0,3.0,3531.99,768.43,108.49,381.55,95.85,309.57,379.13,924.56,6194.7,314.7,39.27,3694.04,1394.52,13544.36,1212.8,506.67,3996.44,3286.22,2,1,0,0,0,0,1,1,0,1,1
59.0,66.0,3.0,0.0,61991.0,2150.9999999999927,758.0,17800.0,3099.0,108.0,2020.0,2024.0,2024.0,1.0,4.0,4292.43,1574.94,270.92,139.22,0.0,385.14,1358.8,1938.17,6722.66,2367.62,0.0,426.91,1376.3,12266.45,624.79,417.76,6030.45,2230.2,3,3,3,2,2,3,2,2,2,2,2
39.0,69.0,4.0,0.0,34241.0,79551.0,784.0,10200.0,22648.0,0.0,2020.0,2015.0,0.0,1.0,2.0,3147.88,349.22,250.55,859.11,138.14,241.71,494.74,1102.29,3948.29,475.44,104.15,472.91,948.92,4784.05,0.0,202.34,3160.73,1671.42,1,1,2,1,1,0,0,1,1,0,1
52.0,64.0,2.0,0.0,73920.0,166395.0,683.0,0.0,43033.0,0.0,0.0,2024.0,0.0,1.0,1.0,8287.63,588.33,0.0,927.52,0.0,3463.27,216.42,2447.59,11289.3,961.55,0.0,15961.51,3137.72,6998.81,173.47,1741.59,45475.86,1555.03,0,2,2,1,2,2,2,2,0,1,2
85.0,65.0,6.0,0.0,41843.0,1741.0000000000073,500.0,0.0,76420.0,0.0,0.0,2024.0,0.0,1.0,3.0,2754.7,1361.85,250.43,547.35,148.78,1406.47,10198.18,5231.64,5036.21,2190.47,0.0,16072.59,2008.15,22620.21,1671.97,1573.87,12075.18,7536.72,2,1,2,2,1,2,3,3,1,1,1
20.0,69.0,8.0,0.0,35559.0,59164.0,672.0,0.0,24712.0,0.0,0.0,2024.0,0.0,1.0,2.0,2434.58,901.18,166.99,246.69,58.04,289.96,1322.08,667.48,2499.7,193.35,2.08,3232.48,1545.06,4843.31,121.76,358.36,3878.75,2264.55,0,0,0,0,0,0,0,1,0,1,2
60.0,65.0,7.0,0.0,38394.0,69393.0,693.0,13800.0,51428.0,0.0,2022.0,2023.0,0.0,1.0,5.0,1807.45,1613.8,26.59,0.0,234.24,728.42,0.0,579.82,1492.04,873.67,135.44,90.5,0.0,5085.51,253.82,0.0,5182.73,1906.22,2,1,0,0,0,0,1,2,0,1,1
21.0,68.0,9.0,1.0,43617.0,16661.0,803.0,12500.0,30886.0,0.0,2022.0,2024.0,0.0,0.0,3.0,3205.1,524.64,101.84,298.1,452.44,666.28,889.13,987.79,3050.93,397.82,473.03,8707.82,4853.77,8600.49,174.83,722.38,7281.85,1727.84,3,2,2,2,2,1,3,2,1,2,1
87.0,65.0,1.0,0.0,22894.0,1501.0,767.0,5900.0,38786.0,10.0,2010.0,2024.0,2024.0,1.0,5.0,4795.6,1374.24,43.64,389.88,644.97,851.81,954.31,582.78,3673.79,1860.89,548.84,2192.61,1546.27,7291.08,113.16,643.68,4228.36,2992.92,3,1,1,1,1,1,2,3,1,1,1
67.0,70.0,5.0,1.0,65362.0,27745.0,743.0,27300.0,97174.0,65.0,2024.0,2021.0,2020.0,0.0,6.0,2576.37,2116.36,566.69,1053.58,748.84,646.84,871.8,5486.52,7906.93,3837.87,291.82,2326.96,1035.5,25616.18,3943.01,551.33,3054.77,9641.16,2,3,2,2,1,3,2,3,1,3,1
23.0,65.0,7.0,1.0,50433.0,97029.0,838.0,0.0,37826.0,61.0,0.0,2022.0,2023.0,0.0,3.0,4236.73,846.34,118.48,339.68,125.56,636.5,731.95,1080.87,5470.92,786.27,99.81,4453.43,2688.41,13370.11,169.68,214.79,4272.07,2905.61,3,2,2,2,2,0,3,1,1,2,1
70.0,65.0,9.0,0.0,45754.0,9066.000000000007,718.0,21500.0,23878.0,48.0,2022.0,2020.0,2021.0,1.0,4.0,2616.48,854.27,252.81,1447.2,295.88,2881.07,191.57,4069.74,5933.6,1836.63,108.92,1329.92,4732.33,10655.99,192.66,1195.48,6264.39,3666.32,2,3,2,1,1,2,3,2,0,2,1
45.0,61.0,5.0,0.0,16628.0,33926.0,654.0,0.0,0.0,49.0,0.0,2.2737367544323206e-13,2024.0,1.0,1.0,924.18,176.28,0.0,38.78,0.0,0.0,0.0,210.98,683.49,470.62,0.0,0.0,1343.66,3267.54,97.62,0.0,430.22,534.69,0,0,0,0,0,0,0,1,0,1,3
59.0,67.0,5.0,1.0,46341.0,78610.0,686.0,23900.0,99997.0,0.0,2022.0,2024.0,0.0,1.0,6.0,3594.29,391.98,563.7,430.87,46.55,171.71,846.64,177.62,1577.61,323.89,0.0,347.06,9643.61,8560.15,29226.18,0.0,4027.63,3170.17,2,1,2,1,1,0,2,2,0,2,1
50.0,68.0,6.0,1.0,2466.0,5521.000000000007,711.0,0.0,2186.0,0.0,0.0,2023.0,0.0,1.0,2.0,2491.66,742.33,134.55,359.28,77.59,546.14,751.78,998.14,3557.96,836.2,19.15,3659.51,2967.56,6675.48,353.53,890.42,5094.44,2636.92,0,0,0,0,0,0,0,1,0,1,3
25.0,68.0,2.0,1.0,44204.0,59310.0,710.0,17300.0,19884.0,0.0,2024.0,2021.0,0.0,0.0,3.0,2649.12,706.0,43.48,338.04,141.36,517.47,349.84,1663.31,3346.78,242.88,2.82,760.61,545.32,7296.47,146.86,887.35,5578.08,2521.74,1,1,1,1,1,0,2,0,0,2,1
56.0,75.0,9.0,1.0,32418.0,84507.0,758.0,10600.0,30079.0,58.0,2024.0,2022.0,2020.0,1.0,4.0,2811.92,781.25,0.0,177.81,55.85,0.0,290.48,1167.69,6791.26,560.4,0.0,652.27,2721.84,17753.57,2032.56,84.23,3886.02,3220.33,3,2,1,1,1,0,1,1,1,1,1
